

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
8425.025  133.592  000.821: require('user.surround')
8425.426  000.398  000.398: require('user.vim-slash')
8431.107  002.715  002.715: require('bufferline.lazy')
8433.836  002.722  002.722: require('bufferline.commands')
8436.724  002.884  002.884: require('bufferline.config')
8436.729  010.957  002.636: require('bufferline')
8439.988  003.257  003.257: require('bufferline.utils')
8443.634  003.025  003.025: require('bufferline.groups')
8446.138  002.401  002.401: require('bufferline.constants')
8448.712  002.570  002.570: require('bufferline.colors')
8451.803  002.954  002.954: require('bufferline.highlights')
8456.590  004.261  004.261: require('bufferline.hover')
8460.282  003.579  003.579: require('bufferline.ui')
8460.318  034.890  001.888: require('user.bufferline')
8512.501  026.573  026.573: require('transparent.config')
8537.423  024.918  024.918: require('transparent.cache')
8537.429  076.728  025.237: require('transparent')
8537.477  077.157  000.429: require('user.nvim_transparent')
8537.810  000.331  000.331: require('user.terminal')
8556.624  009.641  009.641: require('goto-preview.lib')
8556.630  018.818  009.177: require('goto-preview')
8575.176  009.134  009.134: require('gitlinker.commons.async')
8583.725  008.545  008.545: require('gitlinker.commons.strings')
8592.203  008.475  008.475: require('gitlinker.commons.logging')
8600.311  008.104  008.104: require('gitlinker.configs')
8608.489  008.164  008.164: require('gitlinker.range')
8641.117  008.194  008.194: require('gitlinker.commons.versions')
8651.097  008.456  008.456: require('gitlinker.commons._system')
8651.101  026.316  009.665: require('gitlinker.commons.spawn')
8659.440  008.337  008.337: require('gitlinker.commons.uv')
8659.452  042.809  008.156: require('gitlinker.git')
8668.991  009.537  009.537: require('gitlinker.path')
8678.130  009.137  009.137: require('gitlinker.giturlparser')
8678.133  069.642  008.159: require('gitlinker.linker')
8688.030  009.895  009.895: require('gitlinker.highlight')
8688.050  130.697  008.736: require('gitlinker')
8720.618  015.791  015.791: require('neoclip.settings')
8720.623  032.252  016.461: require('neoclip')
8740.149  019.192  019.192: require('oil')
8758.947  018.793  018.793: require('oil.config')
8795.476  017.909  017.909: require('oil.constants')
8795.484  035.943  018.034: require('oil.util')
8795.488  074.831  000.903: require('user.oil')
8807.999  011.935  011.935: require('neogit')
8833.177  012.572  012.572: require('neogit.lib.util')
8833.803  025.799  013.227: require('neogit.config')
8846.606  012.801  012.801: require('neogit.lib.signs')
8897.947  013.162  013.162: require('neogit.lib.mappings_manager')
8922.903  011.756  011.756: require('neogit.lib.ui.component')
8922.913  024.962  013.206: require('neogit.lib.ui')
8934.833  011.911  011.911: require('neogit.lib.uv')
8934.836  062.991  012.956: require('neogit.lib.buffer')
8982.916  011.744  011.744: require('neogit.logger')
9023.045  012.613  012.613: require('neogit.lib.notification')
9023.063  025.904  013.291: require('neogit.process')
9023.095  040.176  014.271: require('neogit.lib.git.cli')
9055.785  012.662  012.662: require('neogit.lib.collection')
9055.790  025.688  013.026: require('neogit.lib.git.status')
9082.229  013.585  013.585: require('neogit.lib.git.config')
9106.659  012.195  012.195: require('neogit.lib.finder')
9106.663  024.431  012.235: require('neogit.buffers.fuzzy_finder')
9106.670  050.877  012.861: require('neogit.lib.git.branch')
9131.352  012.543  012.543: require('neogit.lib.item_filter')
9131.357  024.685  012.142: require('neogit.lib.git.diff')
9158.122  013.655  013.655: require('neogit.lib.input')
9172.131  014.006  014.006: require('neogit.lib.git.rev_parse')
9172.137  040.778  013.116: require('neogit.lib.git.stash')
9215.815  015.984  015.984: require('neogit.lib.json')
9215.824  029.973  013.989: require('neogit.lib.git.log')
9215.827  043.688  013.715: require('neogit.lib.git.pull')
9229.566  013.737  013.737: require('neogit.lib.git.push')
9270.397  013.481  013.481: require('neogit.lib.rpc')
9270.404  026.472  012.991: require('neogit.client')
9270.409  040.840  014.367: require('neogit.lib.git.rebase')
9283.731  013.319  013.319: require('neogit.lib.git.sequencer')
9296.397  012.662  012.662: require('neogit.lib.git.merge')
9296.406  337.310  019.115: require('neogit.lib.git.repository')
9310.040  013.631  013.631: require('neogit.lib.git.init')
9323.891  013.848  013.848: require('neogit.lib.git.files')
9337.715  013.821  013.821: require('neogit.lib.git.fetch')
9351.356  013.639  013.639: require('neogit.lib.git.refs')
9364.952  013.594  013.594: require('neogit.lib.git.tag')
9379.019  014.065  014.065: require('neogit.lib.git.reflog')
9392.486  013.464  013.464: require('neogit.lib.git.cherry_pick')
9408.292  015.803  015.803: require('neogit.lib.git.reset')
9424.383  016.089  016.089: require('neogit.lib.git.revert')
9438.073  013.688  013.688: require('neogit.lib.git.remote')
9451.781  013.705  013.705: require('neogit.lib.git.index')
9468.541  016.758  016.758: require('neogit.lib.git.worktree')
9468.547  521.915  012.499: require('neogit.lib.git')
9468.560  533.723  011.808: require('neogit.buffers.git_command_history')
9494.970  012.787  012.787: require('neogit.buffers.commit_view.parsing')
9520.902  013.721  013.721: require('neogit.buffers.common')
9520.908  025.934  012.213: require('neogit.buffers.commit_view.ui')
9534.788  013.878  013.878: require('neogit.popups')
9534.797  066.235  013.636: require('neogit.buffers.commit_view')
9547.429  012.629  012.629: require('neogit.lib.functional')
9560.277  012.846  012.846: require('neogit.lib.line_buffer')
9573.122  012.844  012.844: require('neogit.lib.fs')
9585.051  011.926  011.926: require('neogit.watcher')
9597.943  012.890  012.890: require('neogit.operations')
9597.986  739.328  013.244: require('neogit.status')
9597.989  751.380  012.052: require('neogit.autocmds')
9624.373  013.005  013.005: require('neogit.lib.color')
9624.378  026.388  013.383: require('neogit.lib.hl')
9636.634  012.255  012.255: require('neogit.lib.state')
9674.311  012.606  012.606: require('neogit.lib.popup.builder')
9674.338  025.270  012.664: require('neogit.lib.popup')
9674.340  037.693  012.422: require('neogit.lib')
9745.150  022.883  022.883: require('cmdline.state')
9767.190  022.036  022.036: require('cmdline.utils')
9767.194  067.602  022.683: require('cmdline')
9815.127  023.455  023.455: require('cmdline.config')
9815.133  047.937  024.483: require('cmdline.actions')
9864.375  023.146  023.146: require('telescope.debounce')
9888.208  023.829  023.829: require('telescope.mappings')
9912.228  024.016  024.016: require('telescope.pickers.highlights')
9935.604  023.372  023.372: require('telescope.pickers.window')
9958.176  022.569  022.569: require('telescope.pickers.layout')
10004.599  023.713  023.713: require('telescope.algos.linked_list')
10004.604  046.424  022.712: require('telescope.entry_manager')
10027.830  023.224  023.224: require('telescope.pickers.multi')
10027.854  212.719  026.139: require('telescope.pickers')
10081.416  024.840  024.840: require('telescope.make_entry')
10103.922  022.502  022.502: require('telescope.finders.async_static_finder')
10170.417  020.270  020.270: require('plenary.class')
10170.438  043.937  023.668: require('telescope._')
10170.440  066.515  022.578: require('telescope.finders.async_oneshot_finder')
10195.321  024.879  024.879: require('telescope.finders.async_job_finder')
10195.330  167.474  028.738: require('telescope.finders')
10216.852  021.520  021.520: require('cmdline.sorter')
10216.861  538.314  021.062: require('telescope._extensions.cmdline')
10218.995  002.105  002.105: require('aerial')
10241.297  021.910  021.910: require('statuscol.builtin')
10263.974  022.671  022.671: require('statuscol')
10287.293  023.311  023.311: require('statuscol.ffidef')
10287.363  068.314  000.423: require('user.statuscol')
10318.672  014.776  014.776: require('nvim-autopairs._log')
10338.026  019.351  019.351: require('nvim-autopairs.utils')
10392.446  016.257  016.257: require('nvim-autopairs.conds')
10392.454  034.175  017.918: require('nvim-autopairs.rule')
10392.458  054.429  020.254: require('nvim-autopairs.rules.basic')
10392.474  104.734  016.178: require('nvim-autopairs')
10413.855  021.356  021.356: require('nvim-autopairs.fastwrap')
10560.197  014.354  014.354: require('nvim-autopairs.completion.handlers')
10560.206  029.055  014.701: require('nvim-autopairs.completion.cmp')
10560.231  272.866  117.720: require('user.autopairs')
10588.063  013.060  013.060: require('noice.util.lazy')
10588.073  027.504  014.445: require('noice')
10627.258  024.954  024.954: require('vim.health')
10640.411  013.120  013.120: require('noice.config')
10666.254  012.921  012.921: require('noice.util.call')
10666.284  025.853  012.932: require('noice.util')
10666.290  078.214  014.287: require('noice.health')
10666.318  106.085  000.367: require('user.noice')
10666.320  10603.610  006.275: sourcing /u/shrimali/.config/nvim/init.lua
10666.471  061.096: sourcing vimrc file(s)
10709.610  000.169  000.169: sourcing /u/shrimali/.config/nvim/ftdetect/font.lua
10709.916  000.158  000.158: sourcing /u/shrimali/.config/nvim/ftdetect/mo.lua
10710.227  000.158  000.158: sourcing /u/shrimali/.config/nvim/ftdetect/sol.lua
10710.544  000.169  000.169: sourcing /u/shrimali/.config/nvim/ftdetect/waybar.lua
10725.304  032.113  031.459: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/filetype.lua
10742.657  000.092  000.092: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/syntax/synload.vim
10742.796  013.790  013.697: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/syntax/syntax.vim
10757.419  000.130  000.130: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/gzip.vim
10757.532  000.007  000.007: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/health.vim
10759.792  000.141  000.141: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
10760.340  002.678  002.537: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/matchit.vim
10760.538  000.120  000.120: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/matchparen.vim
10760.683  000.013  000.013: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/netrwPlugin.vim
10761.150  000.007  000.007: sourcing /u/shrimali/.local/share/nvim/rplugin.vim
10761.156  000.403  000.396: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/rplugin.vim
10761.294  000.050  000.050: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/shada.vim
10761.401  000.015  000.015: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/spellfile.vim
10761.574  000.083  000.083: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/tarPlugin.vim
10761.709  000.064  000.064: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/tohtml.vim
10761.836  000.011  000.011: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/tutor.vim
10762.029  000.113  000.113: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/zipPlugin.vim
10763.110  000.095  000.095: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/editorconfig.lua
10763.337  000.114  000.114: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/man.lua
10763.524  000.135  000.135: sourcing /nix/store/m5ilkmzi6rxlsgfdv05i7zs4kqqr09kw-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/nvim.lua
10763.539  047.133: loading rtp plugins
10766.042  000.285  000.285: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/Comment.nvim/plugin/Comment.lua
10766.807  000.023  000.023: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
10767.822  000.408  000.408: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.lua
10776.884  000.017  000.017: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/context-pilot.nvim/plugin/autorunner.vim
10778.628  000.674  000.674: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/copilot.vim/plugin/copilot.vim
10780.517  000.308  000.308: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/cybu.nvim/plugin/cybu.lua
10783.672  000.183  000.183: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/dressing.nvim/plugin/dressing.lua
10838.263  007.425  007.425: require('gitblame.utils')
10838.271  015.113  007.687: require('gitblame.git')
10853.777  007.801  007.801: require('lua-timeago/languages/en')
10853.782  015.509  007.708: require('lua-timeago')
10853.801  067.555  036.934: require('gitblame')
10861.008  007.205  007.205: require('gitblame.config')
10861.069  074.973  000.213: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/git-blame.nvim/plugin/gitblame.lua
10861.860  000.023  000.023: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/github-nvim-theme/plugin/github_theme.vim
10868.815  000.031  000.031: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/lush.nvim/plugin/lush.vim
10872.314  000.178  000.178: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/neogit/plugin/neogit.lua
10876.788  000.030  000.030: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/nvim-autorunner/plugin/autorunner.vim
10877.902  000.015  000.015: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/nvim-bqf/plugin/bqf.vim
10894.163  014.697  014.697: require('cmp.utils.highlight')
10894.477  015.247  000.550: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
10895.926  000.364  000.364: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
10898.934  000.182  000.182: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/nvim-spectre/plugin/spectre.lua
10902.372  000.035  000.035: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
10906.095  000.024  000.024: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
10908.942  000.286  000.286: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/registers.nvim/plugin/registers.lua
10913.950  000.417  000.417: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
10914.718  000.021  000.021: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/todo-comments.nvim/plugin/todo.vim
10917.088  000.060  000.060: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/transparent.nvim/plugin/transparent.vim
10918.148  000.038  000.038: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/trouble.nvim/plugin/trouble.vim
11067.942  030.479  030.479: require('illuminate.util')
11095.504  027.557  027.557: require('illuminate.reference')
11095.513  091.162  033.125: require('illuminate.highlight')
11095.523  125.472  034.310: require('illuminate.engine')
11095.667  176.440  050.969: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/vim-illuminate/plugin/illuminate.vim
11097.828  000.192  000.192: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/vim-startuptime/plugin/startuptime.vim
11098.967  000.009  000.009: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/which-key.nvim/plugin/which-key.vim
11100.368  066.366: loading packages
11119.834  003.006  003.006: require('cmp_buffer.timer')
11119.841  006.312  003.306: require('cmp_buffer.buffer')
11119.844  009.469  003.157: require('cmp_buffer.source')
11119.846  013.030  003.561: require('cmp_buffer')
11119.875  013.253  000.223: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
11124.602  003.901  003.901: require('cmp_cmdline')
11124.622  004.073  000.172: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/cmp-cmdline/after/plugin/cmp_cmdline.lua
11129.400  003.975  003.975: require('cmp_emoji')
11129.447  004.172  000.197: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/cmp-emoji/after/plugin/cmp_emoji.lua
11130.229  000.157  000.157: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
11135.523  004.526  004.526: require('cmp_nvim_lua')
11135.545  004.690  000.164: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/cmp-nvim-lua/after/plugin/cmp_nvim_lua.lua
11141.193  004.910  004.910: require('cmp_path')
11141.217  005.079  000.169: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
11147.298  005.217  005.217: require('cmp_luasnip')
11147.341  005.448  000.231: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
11192.679  011.184  011.184: require('ibl.utils')
11192.689  024.024  012.840: require('ibl.config')
11213.584  010.306  010.306: require('ibl.indent')
11213.593  020.902  010.596: require('ibl.hooks')
11213.605  054.398  009.472: require('ibl.highlights')
11224.633  011.026  011.026: require('ibl.autocmds')
11234.453  009.817  009.817: require('ibl.inlay_hints')
11244.157  009.702  009.702: require('ibl.virt_text')
11263.810  009.871  009.871: require('ibl.scope_languages')
11263.815  019.654  009.783: require('ibl.scope')
11263.825  115.387  010.790: require('ibl')
11263.846  115.623  000.236: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/indent-blankline.nvim/after/plugin/commands.lua
11264.440  011.576: loading after plugins
11264.451  000.012: inits 3
11266.299  001.848: reading ShaDa
11267.829  001.279  001.279: require('luasnip.loaders.from_lua')
11269.090  001.256  001.256: require('luasnip.loaders.from_snipmate')
11270.271  001.177  001.177: require('luasnip.loaders.from_vscode')
11429.391  029.905  029.905: require('trouble.config')
11429.404  055.472  025.567: require('trouble.util')
11455.156  025.751  025.751: require('trouble.providers.qf')
11480.068  024.909  024.909: require('trouble.providers.telescope')
11505.330  025.257  025.257: require('trouble.providers.lsp')
11529.352  024.019  024.019: require('trouble.providers.diagnostic')
11529.356  180.789  025.382: require('trouble.providers')
11554.686  025.328  025.328: require('trouble.text')
11581.613  026.925  026.925: require('trouble.folds')
11581.625  257.599  024.558: require('trouble.renderer')
11581.670  283.585  025.986: require('trouble.view')
11607.517  025.846  025.846: require('trouble.colors')
11607.600  337.301  027.870: require('trouble')
11607.607  000.294: opening buffers
11610.450  002.744  002.744: require('bufferline.state')
11616.208  002.502  002.502: sourcing /u/shrimali/.local/share/nvim/site/pack/packer/start/copilot.vim/autoload/copilot.vim
11616.270  003.417: BufEnter autocommands
11616.273  000.003: editing files in windows
11645.525  013.421  013.421: require('mason-core.terminator')
11714.478  016.960  016.960: require('neoclip.linked_list')
11714.483  035.210  018.249: require('neoclip.sorted_set')
11714.542  052.711  017.501: require('neoclip.storage')
11714.567  069.026  016.315: require('neoclip.handlers')
11733.854  011.994  011.994: require('mason-core.functional.type')
11869.861  025.176  025.176: require('vim.treesitter.language')
11869.871  051.402  026.227: require('vim.treesitter.query')
11895.450  025.576  025.576: require('vim.treesitter._range')
11895.459  103.585  026.607: require('vim.treesitter.languagetree')
11895.466  129.916  026.331: require('vim.treesitter')
11895.477  156.415  026.499: require('vim.treesitter.highlighter')
11923.097  026.929  026.929: require('editorconfig')
11923.119  000.016  000.016: require('vim.fs')
12128.954  008.533  008.533: require('gitsigns.util')
12128.961  017.223  008.689: require('gitsigns.cache')
12154.854  008.654  008.654: require('gitsigns.system.compat')
12154.858  017.170  008.515: require('gitsigns.system')
12163.054  008.194  008.194: require('gitsigns.message')
12163.065  034.102  008.739: require('gitsigns.git')


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.009  000.009: --- NVIM STARTING ---
000.080  000.071: event init
000.150  000.070: early init
000.237  000.087: locale set
000.264  000.027: init first window
001.324  001.060: inits 1
001.331  000.007: window checked
001.334  000.003: parsing arguments
001.673  000.040  000.040: require('vim.shared')
001.822  000.032  000.032: require('vim._options')
001.823  000.147  000.114: require('vim._editor')
001.824  000.213  000.026: require('vim._init_packages')
001.826  000.279: init lua interpreter
002.669  000.844: expanding arguments
002.707  000.038: inits 2
003.020  000.312: init highlight
